text,label
"Two Palestinian civilians sustained injuries and bruises tonight in an assault by terror Israeli settler militias on the Abu Kabash Bedouin community in the central Jordan Valley, north of the city of Jericho in the occupied West Bank",0
"A young Palestinian man was shot and injured tonight by Israeli occupation forces in the leg at the entrance to Bethlehem, south of the occupied West Bank, according to Palestinian security sources",0
"Pakistan has strongly condemned the Israeli aggression against the Palestinian people, calling for an immediate cessation of Israeli airstrikes on Gaza, as well as an end to the blockade imposed on the territory",0
"Israeli occupation forces demolished two Palestinian-owned homes this evening in the village of Al-Janiya, to the west of Ramallah in the occupied West Bank, according to local sources",0
"Israeli warplanes carried out a series of airstrikes tonight targeting civilian houses in Gaza City, Khan Yunis and Rafah, resulting in the tragic loss of life of dozens of civilians, including children, and numerous injuries",0
"Israeli occupation forces opened fire tonight at a Palestinian young man outside the northern wall of the Old City of occupied Jerusalem, according to witnesses",0
"A Palestinian woman was shot dead killed and her son was wounded this evening by Israeli occupation forces near the entrance to the village of Yabrud, northeast of Ramallah, according to local sources",0
"Israeli occupation forces assaulted a Palestinian woman and her little child this evening as they vandalized the entrance gate of the Zanuta Elementary School, located in the town of Ad-Dhahiriya, to the south of Hebron, according to local sources",0
"A group of armed colonial Israeli settlers, guarded by the Israeli military, launched an attack this evening on the village of Al-Jaba'a, located to the southwest of Bethlehem in the occupied West Bank, according to local sources",0
The International Committee of the Red Cross (ICRC) warned today that hospitals across the Gaza Strip could turn into “morgues” without electricity in the wake of Israel’s relentless aggression and all-out siege on the territory,0
"A 33-year-old Palestinian man was shot with live ammunition and critically injured, and dozens of others suffered from tear gas inhalation during confrontations with the Israeli occupation forces in the town of Beit Ummar, north of Hebron",0
"Two Palestinian children were injured by Israeli military gunfire, and several others suffered from tear gas inhalation during confrontations that took place this evening at the northern entrance of Bethlehem, according to medical sources",0
"Colonial Israeli settlers launched a terrorist attack this evening on the village of Tuwana, located south of Hebron, assaulting local residents under the protection of Israeli occupation forces, according to local sources",0
"A number of Palestinian civilians were killed and many others were wounded today as Israeli warplanes targeted with missiles a home belonging to the Al-Zarei family in the city of Deir al-Balah, located in the central region of the Gaza Strip",0
"In the wake of the devastating Israeli aggression against the Palestinian people in Gaza and the West Bank, the death toll has surged to 1,448, with 6,868 individuals injured, the Ministry of Health said in an update this evening",0
"Israeli occupation fighter jets launched a series of airstrikes this evening targeting more than 8 residential towers housing 352 apartments in the Intelligence Towers area, located in the northwest of Gaza City",0
"The Israeli occupation warplanes killed at least 151 Palestinians, including children, in today’s bombing of different locations in the besieged Gaza Strip, and caused massive destruction everywhere",0
Palestinian rescue and civil defense teams removed 12 bodies of Palestinians that were buried under the rubble of two homes destroyed by Israeli warplanes in Khan Younis and Rafah in the south of the Gaza Strip,0
The Israeli occupation forces today detained more than 60 Palestinians in raids at their homes and other places in various parts of the occupied territories,0
"A man and his son were killed today from bullets fired by Israeli settler terrorists who attacked the funeral of four people killed yesterday in the village of Qusra, south of the northern West Bank city of Nablus",0
The Israeli killing machine claimed an entire Palestinian family in an attack on its home in Jabalya refugee camp in the north of the Gaza Strip,0
"The Israeli massacres in the Gaza Strip continued this morning with the killing of at least 10 civilians and the injury of dozens others, as well as the bombing and destruction of another tower building",0
"A devastating Israeli airstrike targeted a civilian house this early morning in the northern region of Gaza, leading to the tragic loss of 15 Palestinian lives and leaving dozens injured, according to WAFA correspondent on the ground",0
"At least seven Palestinians were killed and several others injured in an Israeli airstrike that bombarded a house in Khan Yunis city, south of the besieged Gaza Strip, said medical sources",0
Rescue teams recovered the bodies of seven people from under the rubble of the al-Bardwell house which was bombed by Israeli occupation warplanes in the Nuseirat refugee camp in the central Gaza Strip,0
"Several people, including a young boy, were shot and injured tonight in confrontations with Israeli military forces at different locations in the West Bank",0
"Three Palestinians, including a woman, were killed tonight in an Israeli airstrike on a house in Nuseirat refugee camp in the central Gaza Strip",0
